task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_dark,mlp_l,0.5,43,0.0160290506543213,0.011246879903325378,0.992509121797926,7.574780148587422e-09,6.127142303647713e-09,1.6869297361734403,10.078096256301915,2561,0.2893257000250742,0.2918071000603959,840,720
I_dark,dkan,0.5,44,0.01526577581825797,0.007491663172877536,0.9932055408207188,6.042526953457608e-09,4.233254701106275e-09,1.0735329082453209,4.645799065824355,952,2.6843341999920085,2.6961488999659196,840,720
I_dark,bkan,0.5,44,0.009461748098837553,0.005282826073501083,0.9973898834751009,3.7714121758825535e-09,2.868194106014235e-09,0.7910060001837315,3.626975453243155,1664,29.619395500048995,29.738817899953574,840,720
I_dark,mlp_n,0.5,44,0.017914030360706316,0.012229649255893685,0.9906437084814466,8.196037670713824e-09,6.491047087693762e-09,1.8052773186895665,11.66932384051896,769,0.272983800037764,0.27556039998307824,840,720
I_dark,mlp_l,0.5,44,0.017278950316396195,0.01203285829268482,0.9912953393519727,8.072262696562718e-09,6.4343255401828e-09,1.8495758672840692,11.32124096646671,2561,0.28622959996573627,0.2884669000050053,840,720
I_dark,dkan,0.8,42,0.012203929380117197,0.0064771280959630105,0.995657733193398,4.8973897826710006e-09,3.5685908999921933e-09,0.9328808424814128,4.138646559399257,952,2.6766263000899926,2.692441000021063,1344,720
I_dark,bkan,0.8,42,0.0046133092975040825,0.0033158239347101308,0.9993794992962391,3.4724528414684166e-09,2.2513350837086248e-09,0.5226608195355285,2.363945778470227,1664,46.937897600000724,47.082095300080255,1344,720
I_dark,mlp_n,0.8,42,0.018405515621844684,0.012780280298900666,0.9901232716279378,8.9650737636188e-09,7.06532993414532e-09,1.9870370033957956,11.718297870870236,769,0.2928681999910623,0.2958995000226423,1344,720
I_dark,mlp_l,0.8,42,0.0171017783250352,0.011943015803127392,0.9914729329377624,8.172289088947007e-09,6.561856449813736e-09,1.857620982531485,10.679474419501922,2561,0.3146985999774188,0.3169986999128014,1344,720
I_dark,dkan,0.8,43,0.0106544022074457,0.005789212468859551,0.9966904015226047,4.646138371130972e-09,3.307622137894812e-09,0.8524709540083586,3.840327445457026,952,2.8655898000579327,2.8761172000085935,1344,720
I_dark,bkan,0.8,43,0.005874801426977822,0.003936682658897818,0.9989937555073646,2.9431329466650303e-09,2.2366317161890716e-09,0.5950910921698802,3.077881950557388,1664,43.91634319990408,44.05284749995917,1344,720
I_dark,mlp_n,0.8,43,0.01977335226357712,0.01399502501858135,0.9886007116397342,9.585545582203311e-09,7.777738152045127e-09,2.324572389949042,12.958320868983424,769,0.264138099970296,0.2667983000865206,1344,720
I_dark,mlp_l,0.8,43,0.016328866623521277,0.011366389651227977,0.992226274226257,7.643538105414194e-09,6.15457677917185e-09,1.6808319559739002,10.455171624537607,2561,0.3183549999957904,0.32053499994799495,1344,720
