task,method,split,axis,reference_derivative,prediction_derivative,derivative_std,source,abs_derivative_error
I_photo,deterministic_kan,test,-1.6,-0.0179916763415342,-0.01937252,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0013808436584658024
I_photo,deterministic_kan,test,-0.2,-0.0612601162516011,-0.06075405,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0005060662516011005
I_photo,deterministic_kan,test,-2.6,-0.0106523141077463,-0.013651866,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002999551892253701
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0230994491331415,-0.02190027,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0011991791331414994
I_photo,deterministic_kan,test,0.0,-0.0811645370305953,-0.084330715,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0031661779694047015
I_photo,deterministic_kan,test,-0.2,-0.0593886259418479,-0.0594059,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,1.727405815209887e-05
I_photo,deterministic_kan,test,-1.8,-0.0157809655339224,-0.01688395,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0011029844660776014
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0218877143720277,-0.02289545,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0010077356279723018
I_photo,deterministic_kan,test,-1.0,-0.0256278811943921,-0.026213659,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.000585777805607899
I_photo,deterministic_kan,test,-0.2,-0.0590399607163636,-0.05907575,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,3.578928363640044e-05
I_photo,deterministic_kan,test,-2.2,-0.0131454976245848,-0.011665256,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.001480241624584799
I_photo,deterministic_kan,test,-1.0,-0.0270213545725859,-0.027850064,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.000828709427414101
I_photo,deterministic_kan,test,-0.4,-0.0446564422270476,-0.042476565,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0021798772270475997
I_photo,deterministic_kan,test,-1.4,-0.0196014746340686,-0.019147541,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0004539336340685998
I_photo,deterministic_kan,test,-0.8,-0.0310824326640215,-0.031701293,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0006188603359784974
I_photo,deterministic_kan,test,-0.2,-0.0611853609560544,-0.057507522,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.003677838956054405
I_photo,deterministic_kan,test,-0.6000000000000001,-0.0380766074692644,-0.036023494,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0020531134692643935
I_photo,deterministic_kan,test,-2.8000000000000003,-0.0101856484338593,-0.0071819504,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0030036980338593
I_photo,deterministic_kan,test,-2.2,-0.0133022776760771,-0.012680979,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0006212986760770998
I_photo,deterministic_kan,test,-1.4,-0.0191480194131568,-0.02018607,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0010380505868432012
I_photo,deterministic_kan,test,-3.0,-0.0096647178611224,0.0043090507,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0139737685611224
I_photo,deterministic_kan,test,-0.4,-0.0465517008730689,-0.043620408,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002931292873068904
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0232881203435173,-0.022757767,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0005303533435172987
I_photo,deterministic_kan,test,-1.0,-0.0263144493270441,-0.027241293,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0009268436729558995
I_photo,deterministic_kan,test,-1.6,-0.017704102758044,-0.016994862,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.000709240758043999
I_photo,deterministic_kan,test,-0.8,-0.0314044824030048,-0.03163604,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00023155759699519662
I_photo,deterministic_kan,test,-1.4,-0.0199416132042458,-0.019784886,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0001567272042457997
I_photo,deterministic_kan,test,-2.2,-0.0130955176584759,-0.011822142,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.001273375658475899
I_photo,deterministic_kan,test,-2.4000000000000004,-0.0123008107015909,-0.013000687,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0006998762984090998
I_photo,deterministic_kan,test,-0.8,-0.0308118480273869,-0.03305464,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002242791972613102
I_photo,deterministic_kan,test,-3.0,-0.0092534631254004,0.0042774016,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0135308647254004
I_photo,deterministic_kan,test,-0.4,-0.0466804618138123,-0.044210263,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002470198813812302
I_photo,deterministic_kan,test,-1.0,-0.0264552863477582,-0.026940556,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0004852696522418022
I_photo,deterministic_kan,test,-2.2,-0.0134491690959865,-0.013807534,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0003583649040134994
I_photo,deterministic_kan,test,-1.0,-0.0262750540292628,-0.028359339,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002084284970737201
I_photo,deterministic_kan,test,0.0,-0.0809120750419936,-0.08279286,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.001880784958006393
I_photo,deterministic_kan,test,-1.8,-0.0153789557215198,-0.017785443,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0024064872784802013
I_photo,deterministic_kan,test,-1.8,-0.0157565811963635,-0.015088083,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0006684981963635001
I_photo,deterministic_kan,test,-0.4,-0.0462157878953846,-0.04133763,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.004878157895384601
I_photo,deterministic_kan,test,-2.4000000000000004,-0.0118190879635964,-0.013472643,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0016535550364035999
I_photo,deterministic_kan,test,-2.4000000000000004,-0.0123291178320226,-0.013452914,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0011237961679773992
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0228694795893673,-0.022490354,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.000379125589367299
I_photo,deterministic_kan,test,-0.2,-0.0593240233163658,-0.05836633,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0009576933163657972
I_photo,deterministic_kan,test,0.0,-0.0806040303482262,-0.07982166,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0007823703482262023
I_photo,deterministic_kan,test,-0.2,-0.062500432690058,-0.060060743,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0024396896900580056
I_photo,deterministic_kan,test,-1.6,-0.017406346664508,-0.01800435,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0005980033354919985
I_photo,deterministic_kan,test,-1.0,-0.0260459031512425,-0.02697548,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0009295768487574997
I_photo,deterministic_kan,test,-1.8,-0.0161381952239736,-0.017391004,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0012528087760264005
I_photo,deterministic_kan,test,-1.8,-0.0164096657466359,-0.018272305,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0018626392533640998
I_photo,deterministic_kan,test,-0.8,-0.0314696690192626,-0.031242438,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00022723101926259634
I_photo,deterministic_kan,test,-0.2,-0.0608106635317415,-0.057816986,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002993677531741498
I_photo,deterministic_kan,test,-0.2,-0.0615713005289606,-0.06078308,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0007882205289605967
I_photo,deterministic_kan,test,-0.6000000000000001,-0.0373587281104708,-0.036271792,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0010869361104708028
I_photo,deterministic_kan,test,0.0,-0.0778040986706685,-0.080885276,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.003081177329331511
I_photo,deterministic_kan,test,-2.0,-0.013732602099937,-0.013063776,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0006688260999370005
I_photo,deterministic_kan,test,-0.2,-0.0616067999680716,-0.06105515,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0005516499680715964
I_photo,deterministic_kan,test,-3.0,-0.0095465492586868,0.004200846,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0137473952586868
I_photo,deterministic_kan,test,-3.0,-0.0088931469098127,0.0041065956,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0129997425098127
I_photo,deterministic_kan,test,-2.6,-0.0105156836084798,-0.014211671,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.003695987391520201
I_photo,deterministic_kan,test,-1.4,-0.0193633341116505,-0.018594654,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0007686801116505021
I_photo,deterministic_kan,test,-0.8,-0.0309648236349726,-0.030368231,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0005965926349726022
I_photo,deterministic_kan,test,-3.0,-0.0094794302199652,0.003951776,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0134312062199652
I_photo,deterministic_kan,test,-0.2,-0.0621351946775234,-0.059194222,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0029409726775234055
I_photo,deterministic_kan,test,-0.4,-0.0464544283376895,-0.04403202,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0024224083376895023
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0222681057504132,-0.021846598,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00042150775041320185
I_photo,deterministic_kan,test,-2.0,-0.0141870105410024,-0.0124637475,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0017232630410024003
I_photo,deterministic_kan,test,-1.4,-0.0203600427989574,-0.02012673,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00023331279895739965
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0220273880007191,-0.021123957,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0009034310007191015
I_photo,deterministic_kan,test,-1.8,-0.0157582044421875,-0.017780261,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002022056557812499
I_photo,deterministic_kan,test,-2.4000000000000004,-0.0120130880239592,-0.013378153,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0013650649760407994
I_photo,deterministic_kan,test,-2.6,-0.0113336110835309,-0.015635705,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0043020939164691
I_photo,deterministic_kan,test,-1.0,-0.0268615857341725,-0.026939148,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,7.756226582749867e-05
I_photo,deterministic_kan,test,0.0,-0.0815756668862341,-0.081529155,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,4.6511886234099076e-05
I_photo,deterministic_kan,test,-2.6,-0.0105266700316146,-0.014925837,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.004399166968385401
I_photo,deterministic_kan,test,-1.4,-0.0203600854316317,-0.019283136,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0010769494316316998
I_photo,deterministic_kan,test,-2.2,-0.0129491759923716,-0.01224304,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0007061359923715999
I_photo,deterministic_kan,test,-1.4,-0.0204706917566408,-0.01978124,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0006894517566408027
I_photo,deterministic_kan,test,-2.0,-0.0137253185043668,-0.013854724,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00012940549563320025
I_photo,deterministic_kan,test,-1.8,-0.0163815522571191,-0.015984904,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00039664825711909976
I_photo,deterministic_kan,test,-1.6,-0.0183190442538538,-0.02001447,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0016954257461462008
I_photo,deterministic_kan,test,-3.0,-0.0093882502446724,0.0043146308,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0137028810446724
I_photo,deterministic_kan,test,-0.6000000000000001,-0.0379461050573706,-0.035176102,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0027700030573706014
I_photo,deterministic_kan,test,-2.0,-0.0147242526415851,-0.013567265,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0011569876415850992
I_photo,deterministic_kan,test,-2.0,-0.0147163120818536,-0.014509574,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0002067380818536
I_photo,deterministic_kan,test,-2.4000000000000004,-0.0121864656083268,-0.014481093,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0022946273916732013
I_photo,deterministic_kan,test,-2.8000000000000003,-0.0101587396530753,-0.007433923,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0027248166530753
I_photo,deterministic_kan,test,-1.2000000000000002,-0.0235438783432222,-0.02438678,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0008429016567777989
I_photo,deterministic_kan,test,-1.0,-0.0253431869270741,-0.025506852,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0001636650729258983
I_photo,deterministic_kan,test,-1.0,-0.0269354623529753,-0.026774041,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.00016142135297530016
I_photo,deterministic_kan,test,-2.4000000000000004,-0.0119673696402102,-0.013398668,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0014312983597898014
I_photo,deterministic_kan,test,-3.0,-0.0090359246252358,0.004088668,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.0131245926252358
I_photo,deterministic_kan,test,-1.6,-0.0177177311314924,-0.019832717,,<REPO_ROOT>/artifacts\results\device_modeling\photo_current_deterministic_kan\predictions.csv,0.002114985868507599
